accepted_step,time_s,dt_s,maximum_velocity_m_per_s,axis,face,x,y,z,manifold_max,manifold_p95,manifold_p50,tail_cells,tail_drained_m3,device_ms,wall_ms,owner_identity,owner_commits,owner_projections,owner_r0_iterations,owner_r1_iterations,owner_r2_iterations,owner_actual_working_set_bytes,owner_certified_working_set_bytes,owner_projection_device_ms,owner_nonprojection_device_ms,intermediate_seal_format,intermediate_digest_version,payload_digest_format,payload_digest_version,qualified_kernel_set_sha256,input_payload_root_sha256,publication_payload_root_sha256,publication_payload_bytes
293,0.46346438338514417,0.0016462659696117043,3.1712141036987305,2,35642,38,33,7,0.0071710348129272461,5.9604644775390625e-08,0,0,0,3575.5991248879582,4955.189875,18400843563055067111,80,14,2,2,4,3016114176,5584011264,127.94854072853923,3447.6505841594189,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,1f848cb51d569c44b368d375fe180ffe4c2c0619390022db11e0a846c0131c20,f2e92cb33bc009dc48d927118b4c9a4e6ef0fd6865219632966cadd24d2db7a7,93556764
294,0.46511064935475588,0.0016462659696117043,3.1518974304199219,2,35642,38,33,7,0.0056378841400146484,5.9604644775390625e-08,0,0,0,5002.3464171681553,6840.0685830000002,251561841261952531,126,27,4,4,5,3016654848,5584011264,244.14712539874017,4758.1992917694151,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,9da299b50e3915404c046a7c664f62d3dadc3b40d4e8b7f79b7afe908596e897,fb7c736a89f56b2c0c35635d03c6ad8aa2028d97b64f453c122646bd6c0bbd2d,93556764
295,0.46675691532436758,0.0016462659696117043,3.1151149272918701,2,35642,38,33,7,0.0068053007125854492,5.9604644775390625e-08,0,0,0,3630.7926659937948,5017.7809589999997,14402357688344549343,80,14,2,2,4,3016114176,5584011264,128.09904152527452,3502.6936244685203,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,49b60400186d41bf59d8689f471b30bc62fd8153bc91f4d28b775c0e2170b36c,b3d4958b53b18e41fad530b300dd4a13b44421ac887fc688e5916566672723e7,93556764
296,0.46840318129397929,0.0016462659696117043,3.0761337280273438,2,35642,38,33,7,0.0049842596054077148,5.9604644775390625e-08,0,0,0,4233.3894991315901,5815.6797079999997,7291732131192900663,108,24,4,2,4,3016310784,5584011264,216.89466689713299,4016.4948322344571,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,f7cacb35039c1a9e3767165c16664ab64cc9dfbefe85936ea49c9d3bb910fecb,3450c48e93b38e041900ee6bf7b5360650ade569ebb01aa0872eb72ff0a42436,93556764
297,0.47004944726359099,0.0016462659696117043,3.127164363861084,2,40464,30,34,8,0.0062768459320068359,5.9604644775390625e-08,0,0,0,3605.4162490181625,4996.1755000000003,3776628491798374331,80,14,2,2,4,3016114176,5584011264,132.6538750436157,3472.7623739745468,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,04599a66658e9675be7db6be825d775fd643a36fa88638e8dbe51e32bdb5f71b,00bc383134c42901b7b67c6c733af38217d20a1879ae42ead9cc0c804cd0259b,93556764
298,0.4716957132332027,0.0016462659696117043,3.1708557605743408,2,40464,30,34,8,0.0055290460586547852,5.9604644775390625e-08,0,0,0,4177.817499730736,5754.6681669999998,7578216366494050195,108,24,3,3,4,3016359936,5584011264,217.51912520267069,3960.2983745280653,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,2e76920d8da639fe330123dca45b0d8b049a57a819423eef29f68b7e3f86d822,b2772224f488de1eebbe45d80f13e9d19b58a5229885a50f99ce8a048338dfbd,93556764
299,0.4733419792028144,0.0016462659696117043,3.2018105983734131,2,40464,30,34,8,0.0066508054733276367,5.9604644775390625e-08,0,0,0,3588.9927491080016,4969.1317499999996,8401632532748638135,80,14,2,2,4,3016114176,5584011264,127.76049925014377,3461.2322498578578,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,1e411a52541d289c59afe66506e1ad9a87e2ae9cf947f80c522d411e1936ec49,ffd1cc52f7396092506b3c0e81520912a4d78bb89ab6dd225da05a3e5dfed99f,93556764
300,0.4749882451724261,0.0016462659696117043,3.2300100326538086,2,40744,34,38,8,0.0050599575042724609,5.9604644775390625e-08,0,0,0,3884.417874738574,5367.9391249999999,5855916092197987809,94,19,3,2,4,3016343552,5584011264,173.11724973842502,3711.300625000149,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,186962c39aaceaee8789d018bfa0b206c809d7aa054e8ffd550704acda821ebc,009922b8124c1a916f2a05f7a827d1670668b2189231295682e63ba3003bef55,93556764
301,0.47663451114203781,0.0016462659696117043,3.2575442790985107,2,40533,30,35,8,0.0055061578750610352,5.9604644775390625e-08,0,0,0,3583.8134989608079,4965.2639589999999,13030299974908873379,80,14,2,2,4,3016114176,5584011264,125.78641530126333,3458.0270836595446,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,8a422b2eb05a5b176c06c2d39fe8a01921136b61d6fb19c1013b032e8b9d61ca,6373b89183619470f4cf4a0b8b7ee1fe02c9b6c821f1608b08d243f2fc24acc4,93556764
302,0.47828077711164951,0.0016462659696117043,3.2867779731750488,2,40533,30,35,8,0.0050036907196044922,5.9604644775390625e-08,0,0,0,4425.2903312444687,6081.1879170000002,1406135656699887477,106,21,4,3,4,3016409088,5584011264,190.19174901768565,4235.098582226783,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,733a2dcaf55521e7e888a78128ee763eb113dae9a3469e8489f1a7fbf854bc22,8473c7f863971443536e7a613812812d4514d086f5bdc7006fdf035bd08a1336,93556764
303,0.47992704308126122,0.0016462659696117043,3.3106417655944824,2,40403,38,33,8,0.0062581300735473633,5.9604644775390625e-08,0,0,0,3591.0400422289968,4971.313666,9635236957138225705,80,14,2,2,4,3016114176,5584011264,126.17308390326798,3464.8669583257288,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,645ede2cf935f84a4e3bdcf0c1e9192f04352da530afd1fa3b1589ee3f8b0a0e,3cba9f732b5a98d670b801ea4e750a2b0dcd66a668672841ed041b4c67ad0992,93556764
304,0.48157330905087292,0.0016462659696117043,3.3317108154296875,2,40403,38,33,8,0.0045344829559326172,5.9604644775390625e-08,0,0,0,3818.1084191892296,5288.6032910000004,2073317026937852579,86,15,3,2,4,3016212480,5584011264,134.69812553375959,3683.41029365547,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,1bb385dd62adabc095dfd1b4034f4e0bcb705984a55f4ee9e3f5db0669bc89ff,b1166b8d47253d38dd105728070c2c76225e63c5316324fd989967dfdd3ceae8,93556764
305,0.48321957502048463,0.0016462659696117043,3.3343634605407715,2,40403,38,33,8,0.0059434175491333008,5.9604644775390625e-08,0,0,0,4088.4637502022088,5639.9073749999998,8712543868527925793,92,16,3,3,4,3016310784,5584011264,145.12412482872605,3943.3396253734827,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,72eeb28d3e94e727e283a345d2f44476cfecc1f88007d4820714bb163ae48e7f,e879dc6b4f5eec909b237623fce3b6af7520267df528ce9d9e53075cf5ddc58d,93556764
306,0.48486584099009633,0.0016462659696117043,3.3278861045837402,2,40403,38,33,8,0.0045038461685180664,5.9604644775390625e-08,0,0,0,3865.3321643359959,5331.2803329999997,10755392805053579995,86,15,2,3,4,3016212480,5584011264,135.01770747825503,3730.3144568577409,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,b5e7a66ec013ea8895f6ac637c3c26a094a607651c846b457494467a011a61ad,df814fc7a2b9d5cad2b476fd61e7834d95bcef5a29e993f73c9d83a7babbec12,93556764
307,0.48651210695970803,0.0016462659696117043,3.306598424911499,2,40403,38,33,8,0.0053168535232543945,5.9604644775390625e-08,0,0,0,4101.4202511869371,5653.7497080000003,12490187795376621189,92,16,3,3,4,3016310784,5584011264,144.87812574952841,3956.5421254374087,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,0b54ad35453eccc1f352557c12c873d4862bb73fcda92b437d7df541bd815823,fb05f1ce7e321a24644f4c74d8319856cd9cf377866a48f3592dedeae9b035f4,93556764
308,0.48815837292931974,0.0016462659696117043,3.2766392230987549,2,40403,38,33,8,0.0040756464004516602,5.9604644775390625e-08,0,0,0,3893.1603343226016,5375.2511249999998,613352736753350763,94,19,3,2,4,3016212480,5584011264,172.10866720415652,3721.051667118445,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,cff25c8f65108b178f40ef098cdbd4c20960e0e74dee84009d710009e706b5bd,ddf8e3e61a642c37c3e92f779aeadb88754b8ac4e33b3e713ae5b2343cf6e73a,93556764
309,0.48980463889893144,0.0016462659696117043,3.2321107387542725,2,40403,38,33,8,0.005214691162109375,5.9604644775390625e-08,0,0,0,4167.0945424120873,5727.3618329999999,17172234814913719853,92,16,3,3,4,3016310784,5584011264,144.6800003759563,4022.414542036131,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,fff76a70abf235c9da53c77c905489b8c435d7c44be25fbd4e3bba662b41c3da,f13c2a1d4fe044e54c411e275fd8bdb7f94037e8e845c608e549c8180e55ec0b,93556764
310,0.49145090486854315,0.0016462659696117043,3.2669494152069092,2,45225,30,34,9,0.0040328502655029297,5.9604644775390625e-08,0,0,0,3614.2116251867265,4993.0730000000003,6627699679310417277,80,14,2,2,4,3016114176,5584011264,125.34912442788482,3488.8625007588416,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,787bef6aa0c5bc0c6315e94dc8598f708dba8b77c61b114e9ac38f6b4c1e2908,07372601bfaa8ee735584a279943b29447179cf4a4929f6de283893b2c54945f,93556764
311,0.49309717083815485,0.0016462659696117043,3.313159704208374,2,45225,30,34,9,0.0045249462127685547,5.9604644775390625e-08,0,0,0,3892.425125464797,5364.7946250000005,2298674609920111915,86,15,2,3,4,3016212480,5584011264,135.58412529528141,3756.8410001695156,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,b9c0b338a9a77da41e45090ccf41626ef770c60bded8205149ab343e70302068,bbf66a858712235490769bb0280d6473d8a92e5347cf6fa756d01d2614286b59,93556764
312,0.49474343680776656,0.0016462659696117043,3.3513057231903076,2,45225,30,34,9,0.0039522647857666016,5.9604644775390625e-08,0,0,0,3617.9617091547698,4998.6554999999998,7872593359272389413,80,14,2,2,4,3016114176,5584011264,126.65770831517875,3491.304000839591,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,1cd13357171025377179785a52646e2f5c869e819a81a24edebc5b73381ec97f,fd51289df5db9305681c897f8ceda76c5644a2a9ad43fb5a0285110e754dc966,93556764
313,0.49638970277737826,0.0016462659696117043,3.3838796615600586,2,45505,34,38,9,0.0044161081314086914,5.9604644775390625e-08,0,0,0,3681.5222506411374,5060.5960839999998,9338379830548641311,80,14,2,2,4,3016114176,5584011264,126.99241656810045,3554.5298340730369,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,553ae4af8ed4e088377fa82af68c5204335946eb071547265d9e2429c725065c,4a5fad9f2c1d12c36a2d1d81956480decc464a80e0c6e54d59d5e6595224b6c6,93556764
314,0.49803596874698997,0.0016462659696117043,3.4072091579437256,2,45505,34,38,9,0.0039861202239990234,5.9604644775390625e-08,0,0,0,3714.3410835415125,5096.9968339999996,14226014435891346459,80,14,2,2,4,3016114176,5584011264,127.7451254427433,3586.5959580987692,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,e829070ad708936e9cfd1e84cde9a37fa3cd1eb9226e021a908403f4eb8ca7af,099b2920ae7709ffa98f37719041d705b38a9d2219e0602862648bac97082142,93556764
315,0.49968223471660167,0.0016462659696117043,3.41802978515625,2,45505,34,38,9,0.0043441057205200195,5.9604644775390625e-08,0,0,0,3996.7096245381981,5462.9909589999997,7044271573576004987,86,15,2,3,4,3016212480,5584011264,136.02020777761936,3860.6894167605788,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,bd18be0c30ee02cbd58ac95299847f42341f3f096aeb9f269544b5a239c79088,4068aec49b98be29086a2a6697c150e02a727779ed78580c20110f58b0d59358,93556764
316,0.50132850068621337,0.0016462659696117043,3.4360113143920898,2,45164,38,33,9,0.0039298534393310547,5.9604644775390625e-08,0,0,0,3712.3239180073142,5098.6010839999999,10015578159718267161,80,14,2,2,4,3016114176,5584011264,131.4532917458564,3580.8706262614578,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,76cb58286f58051732a917e060c8bd8ceadfcd265a963b59a28634a7cadbc4c4,de70b84c42933f4e082a3e8cf977df9a0c516f446a3b4377013e048fd79ea3b8,93556764
317,0.50297476665582508,0.0016462659696117043,3.4556200504302979,2,45164,38,33,9,0.0042221546173095703,5.9604644775390625e-08,0,0,0,3740.1664978824556,5120.9386249999998,6773781189253268375,80,14,2,2,4,3016114176,5584011264,128.26124927960336,3611.9052486028522,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,6c69a503a0f9e407fd154ddcfcc25d06daea333f4478e94c96347354eb1c9b19,f78b4d8ac09cab3566b79eb6dd6baa9e7de6043fba5c7e1aeda5de65170131f1,93556764
318,0.50462103262543678,0.0016462659696117043,3.4623532295227051,2,45164,38,33,9,0.0039764642715454102,5.9604644775390625e-08,0,0,0,3694.7539153043181,5106.6332910000001,16091893790618354095,80,14,2,2,4,3016245248,5584011264,126.45316636189818,3568.3007489424199,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,28eefbd7ed0463f9c7b6fc5527460a844304aaa47377b684d9e6a5a9585a8ff7,4df3334a1f2c41a52a0d2f57225a7f57bad3cac5b54479a2754fca5d3cb3c217,93556764
319,0.50626729859504849,0.0016462659696117043,3.4535002708435059,2,45164,38,33,9,0.0041189193725585938,5.9604644775390625e-08,0,0,0,3656.4653320237994,5034.2614999999996,13096739431591318129,80,14,2,2,4,3016114176,5584011264,126.74162467010319,3529.7237073536962,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,e05e0f438a470ca29a5ac6c9ff1c3c1d9499e0eec1dcf884c78d8f0181df0bc3,e385db08c710bd9cf159e2accef271622c5508c222622f91449e052068ca5628,93556764
320,0.50791356456466019,0.0016462659696117043,3.4302775859832764,2,45164,38,33,9,0.004025578498840332,5.9604644775390625e-08,0,0,0,3712.5053331255913,5092.4338749999997,7933602361646277235,80,14,2,2,4,3016114176,5584011264,127.90037482045591,3584.6049583051354,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,dfe336904d204554d37226ffdeb1205e5a17774a750d342684f4c070a7a1bb23,2938fdeef3d07384a30723a16d4662b9b11a10fa0155a9f3f2cff1850dfad196,93556764
321,0.5095598305342719,0.0016462659696117043,3.3908658027648926,2,45164,38,33,9,0.0038467645645141602,5.9604644775390625e-08,0,0,0,3703.9268328808248,5083.3048330000001,7760507228943777855,80,14,2,2,4,3016114176,5584011264,125.64037460833788,3578.2864582724869,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,61bb70e2324439bba18a5cc4ec30910019022f7de54b6ec0db45931795851a96,b39788b6143c5f6255cb711498b34305b4c3a3c8fe33ebfbc2ebc2d39d5b850a,93556764
322,0.5112060965038836,0.0016462659696117043,3.3834288120269775,2,49986,30,34,10,0.0037680864334106445,5.9604644775390625e-08,0,0,0,3728.6284158471972,5108.9502920000004,15327715852044127461,80,14,2,2,4,3016114176,5584011264,127.70016654394567,3600.9282493032515,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,59692cd24f51419148458ded8d47e6afb96f5f85f100abc27810dee9772729dd,10f50adb492b4f8cb30419494a0ef467098ce2543d182589a600c014f3873193,93556764
323,0.5128523624734953,0.0016462659696117043,3.440117359161377,2,49986,30,34,10,0.0037282705307006836,5.9604644775390625e-08,0,0,0,3654.6459579840302,5033.9851669999998,3363169846699059399,80,14,2,2,4,3016114176,5584011264,127.13524978607893,3527.5107081979513,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,b8824673f707a937cb362c4018f875ed4b529ad1d128092e4d539e681c4c8718,e928e06ee29471f9b737f18aa8aba2df7796e82421d4b318b266b49751c8f592,93556764
324,0.51449862844310701,0.0016462659696117043,3.4847464561462402,2,50266,34,38,10,0.0037022829055786133,5.9604644775390625e-08,0,0,0,3733.5727068129927,5113.5683339999996,17813926920513692225,80,14,2,2,4,3016114176,5584011264,126.98204116895795,3606.5906656440347,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,736f638eed8dac9a5d5ff701e98a1630ebc3e91aa40778005fc2093eaa3d4140,6768aa744c491ba886d9af26f65cea0a024a9e03f577865831528c626aa9a1bb,93556764
325,0.51614489441271871,0.0016462659696117043,3.5250141620635986,2,50266,34,38,10,0.0037575960159301758,5.9604644775390625e-08,0,0,0,3786.6386228706688,5180.9629999999997,5272541888094396141,80,14,2,2,4,3016114176,5584011264,126.67995784431696,3659.9586650263518,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,ee15f835930502426863accfb38482c7e22009867fcfbeae82804e34d1c29203,659bdc06490cd998678a6a0a542b191028e326ab7d7c6617da72e05f564bc730,93556764
326,0.51779116038233042,0.0016462659696117043,3.5542824268341064,2,50266,34,38,10,0.003910064697265625,5.9604644775390625e-08,0,0,0,4235.0255826022476,5789.5731249999999,11442260473101143677,92,16,3,3,4,3016310784,5584011264,144.40154121257365,4090.6240413896739,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,b8f3bf7e8088ac10020d8d1c519348d97e82d06920febfce6321104ea8c02113,e6d90645d3e1a6c81626326c06e7be67032708d7f9460e98d9d892a5bffa4d9f,93556764
327,0.51943742635194212,0.0016462659696117043,3.5621128082275391,2,50266,34,38,10,0.0038962364196777344,5.9604644775390625e-08,0,0,0,3645.5711252056062,5025.7814170000001,359877924135457449,80,14,2,2,4,3016114176,5584011264,127.21016746945679,3518.3609577361494,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,015e6d02a5fc3cbe5634e50d67c1813822a308511a0e6b2445a079c479b5bae0,d91c7f441ad0592c3ca07c8e55129766d496e706a5194ecf48d12d68d1682a2c,93556764
328,0.52108369232155383,0.0016462659696117043,3.5585842132568359,2,50266,34,38,10,0.0037629604339599609,5.9604644775390625e-08,0,0,0,3732.4298326857388,5113.9918340000004,12116628130215227137,80,14,2,2,4,3016114176,5584011264,129.51975013129413,3602.9100825544447,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,9a47329b18817f39177e946e1e8f31312ac1b73093b6f386e5b78a097cf2c886,b4aa95aea8dc20ce7ec0792e3cf7bf1cef7bf68d7cb0a8183d72df0e547ade8c,93556764
329,0.52272995829116553,0.0016462659696117043,3.5654842853546143,2,49925,38,33,10,0.0037205219268798828,5.9604644775390625e-08,0,0,0,3758.7109992746264,5137.6762079999999,8067684344517481499,80,14,2,2,4,3016114176,5584011264,126.19900004938245,3632.5119992252439,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,5182144a4dfe71c6b3e4769948a35ec6d7f32ba0e082ce0c22b4fa5c5734eabe,f911445ce768a7eae04040221808a5f1d610a5f96cae14cde701a4dc8b4ea153,93556764
330,0.52437622426077724,0.0016462659696117043,3.5808670520782471,2,49925,38,33,10,0.0037087202072143555,5.9604644775390625e-08,0,0,0,4271.6451657470316,5827.9407920000003,8084533062143068155,92,16,3,3,4,3016310784,5584011264,145.66566655412316,4125.9794991929084,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,245965c0e09f47513f4d82eb803b4e5f1cb07ce44967d55e9bfa0df1c82d510f,6f8223d8c4623368ec160308bcfe9b7df4f971a2b97546872d5ad5667771da1c,93556764
331,0.52602249023038894,0.0016462659696117043,3.5772645473480225,2,49925,38,33,10,0.003765106201171875,5.9604644775390625e-08,0,0,0,3743.4478341601789,5126.8022920000003,10004797855208352197,80,14,2,2,4,3016114176,5584011264,127.31479178182781,3616.1330423783511,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,1f25ff931b9716a76d2ed7c300e04cd564e18ed7b6790874de5d39ba1da7ee49,3e022e8e63751a3fcefc517ef11876232d00472ce34fe30426ba7e267a3166ab,93556764
332,0.52766875620000064,0.0016462659696117043,3.558452844619751,2,49925,38,33,10,0.0037785768508911133,5.9604644775390625e-08,0,0,0,3727.8160424903035,5111.6909999999998,11260412106250347515,80,14,2,2,4,3016114176,5584011264,127.768958453089,3600.0470840372145,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,e98a9a7557e4f53c40ce98ff939ee24df6859a9ad65b5061a037c9f7bf9d3541,a419cbffdf9f47d11b961df58bdfdc5b9be341f8459bd5113b116b18a49ce680,93556764
333,0.52931502216961235,0.0016462659696117043,3.5233194828033447,2,49925,38,33,10,0.0038049221038818359,5.9604644775390625e-08,0,0,0,3681.2231258954853,5063.1899999999996,12023342331155527585,80,14,2,2,4,3016114176,5584011264,127.41899979300797,3553.8041261024773,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,4739f84b6ab423c9e4dbc1825e1140db5ac36d171a0ffecaa76fdc92223b7a76,fc422f2cc21570ec0a157a00c72116c159614a346b83c434a978f2b015ba4b5d,93556764
334,0.53096128813922405,0.0016462659696117043,3.543712854385376,2,54747,30,34,11,0.0038175582885742188,5.9604644775390625e-08,0,0,0,3668.2952928822488,5048.4481669999996,5850901043811477907,80,14,2,2,4,3016114176,5584011264,125.90433261357248,3542.3909602686763,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,603aab67ab0a45f7d115ad496ba73ca6397623c940fea72bb1ce462cee277252,f07bf2840fe3d95172445531882b0aae6e976fa3d610528a30fe1d238de28096,93556764
335,0.53260755410883576,0.0016462659696117043,3.6074223518371582,2,55027,34,38,11,0.0038399696350097656,5.9604644775390625e-08,0,0,0,3727.7125422842801,5120.2311250000002,14504872584031414819,80,14,2,2,4,3016114176,5584011264,128.96183459088206,3598.750707693398,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,61299b1773f0b3864905bb5d324bb1d3698f7bf6daa35f8b6d44e85fe00af91a,f3cfc00cc3d32b8a3b8082c4fb38e8c64ffb6571732642b846a287e4f1b2addd,93556764
336,0.53425382007844746,0.0016462659696117043,3.661407470703125,2,55027,34,38,11,0.0038597583770751953,5.9604644775390625e-08,0,0,0,3669.406499247998,5051.8390410000002,5792811756146567833,80,14,2,2,4,3016114176,5584011264,126.12641602754593,3543.2800832204521,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,2fb97903742e9d22c57f562555b65f35dfb743104a7ab98694bebe26044ac6be,38b545003ba8976f57220f90bdbf21dcabe27de0ac35e8c621a2fd519334e368,93556764
337,0.53590008604805917,0.0016462659696117043,3.6985652446746826,2,55027,34,38,11,0.0038650035858154297,5.9604644775390625e-08,0,0,0,3749.1410016082227,5140.2688330000001,11003787304611344239,80,14,2,2,4,3016245248,5584011264,125.44187577441335,3623.6991258338094,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,15342526ceb0876587d631eb48d931a26c4c4a225bb0d25dff70da01b85d0d0a,514ee84760b2dd0b488726c2e74e5fac017a6cabe0b3b6c017bbff122d5b3b95,93556764
338,0.53754635201767087,0.0016462659696117043,3.7196881771087646,2,55027,34,38,11,0.0039252042770385742,5.9604644775390625e-08,0,0,0,4043.5202498920262,5511.8000419999998,11440552604466514845,86,15,2,3,4,3016212480,5584011264,137.69562519155443,3905.8246247004718,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,38a88c443745b4ca2334ed57040379a6644e81fc642eacd3a0956c59259e4005,dd643f0c6b7f440f6a1a94d029425bb0569142db8d2f12b31bc026b2b1548dd4,93556764
339,0.53919261798728257,0.0016462659696117043,3.7254021167755127,2,55027,34,38,11,0.0040165185928344727,5.9604644775390625e-08,0,0,0,4362.5947937835008,5915.9457499999999,18225512303190539957,92,16,3,3,4,3016310784,5584011264,143.49520881660283,4219.099584966898,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,973c88f6891a35a6d3e4de19aab2a21944b899bacb4147284582c717a61a3f2b,fcf7eeba559f591db682d47c17c12db3b495bc0dc7bb7d6b4b38d757454e5a00,93556764
